ZIP,Place,State,Longitude,Latitude,Longitude_Projected,Latitude_Projected
50240,Saint Charles,IA,-93.8242,41.2924,518.9449115683998,200.82891066009574
50241,Saint Marys,IA,-93.7369,41.3084,520.152627767652,200.49943024233835
50242,Searsboro,IA,-92.6987,41.5656,534.4267381936111,195.23857372988402
50243,Sheldahl,IA,-93.6973,41.8571,520.4534352344851,190.1636752553186
50244,Slater,IA,-93.6812,41.8765,520.6667791257601,189.79343467687977
50246,Stanhope,IA,-93.7751,42.2904,519.1887211189018,182.04272266601674
50247,State Center,IA,-93.1673,42.0109,527.6829023029485,187.0743069472736
50248,Story City,IA,-93.5988,42.1835,521.6580522147391,183.99314595673923
50249,Stratford,IA,-93.9029,42.2847,517.4378055056952,182.18973135107854
50250,Stuart,IA,-94.3186,41.5033,511.9940509836735,196.9995374461189
50251,Sully,IA,-92.8451,41.574,532.392691133085,195.14951827998254
50252,Swan,IA,-93.301,41.4636,526.1339696467355,197.4209988530048
50254,Thayer,IA,-94.0686,41.0029,515.6544056575241,206.3518459318608
50255,Thornburg,IA,-92.3357,41.4547,539.5371347610098,197.13974980956652
50256,Tracy,IA,-92.8753,41.2756,532.1588335497901,200.77672543871643
50257,Truro,IA,-93.841,41.2076,518.7473763814589,202.4302297880697
50258,Union,IA,-93.0562,42.2521,529.0724438216545,182.49424890707576
50259,Gifford,IA,-93.2506,42.3831,526.3332850340491,180.11243344555203
50261,Van Meter,IA,-93.9207,41.4699,517.5288782683588,197.51874588288115
50262,Van Wert,IA,-93.8073,40.8645,519.3659567923852,208.87821054700885
50263,Waukee,IA,-93.8592,41.593,518.3304104930623,195.18370448476378
50264,Weldon,IA,-93.7387,40.8739,520.3222108188579,208.67872356307225
50265,West Des Moines,IA,-93.7447,41.5805,519.9225947292437,195.38216621285858
50266,West Des Moines,IA,-93.7994,41.5695,519.1692906595327,195.60688790600943
50268,What Cheer,IA,-92.3548,41.3953,539.3149408036948,198.26713883901425
50269,Whitten,IA,-93.0214,42.2718,529.5384122507758,182.1091600481202
50271,Williams,IA,-93.5449,42.4883,522.2505946626311,178.24611282387866
50272,Williamson,IA,-93.2559,41.0959,526.9597980928037,204.32206552508728
50273,Winterset,IA,-94.0088,41.3391,516.3574760517803,200.00634406047766
50274,Wiota,IA,-94.8405,41.3846,504.77905794298283,199.34171244544507
50275,Woodburn,IA,-93.6083,41,522.087896544721,206.26012749473716
50276,Woodward,IA,-93.9056,41.8452,517.5828856404393,190.45401091542965
50277,Yale,IA,-94.3503,41.7753,511.4653435940214,191.88979978136183
50278,Zearing,IA,-93.2928,42.1535,525.8781488689199,184.444026739366
50301,Des Moines,IA,-93.5722,41.6727,522.2689192934444,193.58886921548492
50302,Des Moines,IA,-93.5722,41.6727,522.2689192934444,193.58886921548492
50303,Des Moines,IA,-93.5722,41.6727,522.2689192934444,193.58886921548492
50304,Des Moines,IA,-93.5722,41.6727,522.2689192934444,193.58886921548492
50305,Des Moines,IA,-93.5722,41.6727,522.2689192934444,193.58886921548492
50306,Des Moines,IA,-93.5722,41.6727,522.2689192934444,193.58886921548492
50307,Des Moines,IA,-93.6091,41.6005,521.7923860599494,194.95998015225643
50308,Des Moines,IA,-93.5722,41.6727,522.2689192934444,193.58886921548492
50309,Des Moines,IA,-93.6212,41.5887,521.6303018089574,195.18617061685256
50310,Des Moines,IA,-93.6736,41.6255,520.8872408061295,194.51186241519406
50311,Des Moines,IA,-93.6729,41.601,520.9082227633378,194.97251792761324
50312,Des Moines,IA,-93.6719,41.5855,520.92922153193,195.26377085133413
50313,Des Moines,IA,-93.6203,41.6381,521.6195005087562,194.25656070319258
50314,Des Moines,IA,-93.633,41.603,521.4600878053503,194.92123996315956
50315,Des Moines,IA,-93.6192,41.5444,521.678896623089,196.01888140947972
50316,Des Moines,IA,-93.6,41.6092,521.914329446463,194.7931393157604
50317,Des Moines,IA,-93.5296,41.6122,522.888095598479,194.71171258993138
50318,Des Moines,IA,-93.5722,41.6727,522.2689192934444,193.58886921548492
50319,Des Moines,IA,-93.604,41.5921,521.8670291061511,195.11622122700248
50320,Des Moines,IA,-93.5827,41.5487,522.1829369934936,195.92520799481792
50321,Des Moines,IA,-93.6618,41.5476,521.08672999702,195.97334550185735
50322,Urbandale,IA,-93.723,41.6295,520.2012474759473,194.45318742869495
50323,Urbandale,IA,-93.7717,41.6294,519.5268265586209,194.47105728267582
50324,Windsor Heights,IA,-93.7152,41.6032,520.3211679361007,194.9453524090028
50325,Clive,IA,-93.7457,41.6067,519.8970427052823,194.88960101293992
50327,Pleasant Hill,IA,-93.5199,41.5839,523.0363549264027,195.2405789588738
50328,Des Moines,IA,-93.5722,41.6727,522.2689192934444,193.58886921548492
50329,Des Moines,IA,-93.5722,41.6727,522.2689192934444,193.58886921548492
50330,Des Moines,IA,-93.5722,41.6727,522.2689192934444,193.58886921548492
50331,Des Moines,IA,-93.5722,41.6727,522.2689192934444,193.58886921548492
50332,Des Moines,IA,-93.5722,41.6727,522.2689192934444,193.58886921548492
50333,Des Moines,IA,-93.5722,41.6727,522.2689192934444,193.58886921548492
50334,Des Moines,IA,-93.5722,41.6727,522.2689192934444,193.58886921548492
50335,Des Moines,IA,-93.5722,41.6727,522.2689192934444,193.58886921548492
50336,Des Moines,IA,-93.5722,41.6727,522.2689192934444,193.58886921548492
50339,Des Moines,IA,-93.5722,41.6727,522.2689192934444,193.58886921548492
50340,Des Moines,IA,-93.5722,41.6727,522.2689192934444,193.58886921548492
50359,Des Moines,IA,-93.5722,41.6727,522.2689192934444,193.58886921548492
50360,Des Moines,IA,-93.5722,41.6727,522.2689192934444,193.58886921548492
50361,Des Moines,IA,-93.5722,41.6727,522.2689192934444,193.58886921548492
50362,Des Moines,IA,-93.5722,41.6727,522.2689192934444,193.58886921548492
50363,Des Moines,IA,-93.5722,41.6727,522.2689192934444,193.58886921548492
50364,Des Moines,IA,-93.5722,41.6727,522.2689192934444,193.58886921548492
50367,Des Moines,IA,-93.5722,41.6727,522.2689192934444,193.58886921548492
50368,Des Moines,IA,-93.5722,41.6727,522.2689192934444,193.58886921548492
50369,Des Moines,IA,-93.5722,41.6727,522.2689192934444,193.58886921548492
50380,Des Moines,IA,-93.5722,41.6727,522.2689192934444,193.58886921548492
50381,Des Moines,IA,-93.5722,41.6727,522.2689192934444,193.58886921548492
50391,Des Moines,IA,-93.5722,41.6727,522.2689192934444,193.58886921548492
50392,Des Moines,IA,-93.6274,41.5878,521.5448110058522,195.20524962253126
50393,Des Moines,IA,-93.5722,41.6727,522.2689192934444,193.58886921548492
50394,Des Moines,IA,-93.5722,41.6727,522.2689192934444,193.58886921548492
50395,Des Moines,IA,-93.5722,41.6727,522.2689192934444,193.58886921548492
50396,Des Moines,IA,-93.5722,41.6727,522.2689192934444,193.58886921548492
50398,Urbandale,IA,-93.7122,41.6267,520.3520878555082,194.50226792462468
50401,Mason City,IA,-93.1954,43.1499,526.6644067570645,165.69109565867234
50402,Mason City,IA,-93.201,43.1536,526.5864998595675,165.62389780584556
50420,Alexander,IA,-93.445,42.8114,523.4538991133251,172.1411633201783
50421,Belmond,IA,-93.62,42.8511,521.052623662341,171.4575153635201
50423,Britt,IA,-93.7752,43.1006,518.8310482611804,166.8243390670924
50424,Buffalo Center,IA,-93.9376,43.3732,516.5180584805553,161.75812940061326
50426,Carpenter,IA,-93.0149,43.415,528.953257066686,160.64316737233946
50427,Chapin,IA,-93.2226,42.8349,526.4687775010029,171.6149468991871
50428,Clear Lake,IA,-93.385,43.1406,524.1006856633982,165.93888409029796
50430,Corwith,IA,-93.9575,42.9927,516.4027991981211,168.90549397024904
50431,Coulter,IA,-93.37,42.7382,524.5130271314346,173.48794566629056
50432,Crystal Lake,IA,-93.7924,43.2233,518.5443391268043,164.52683392916026
50433,Dougherty,IA,-93.0421,42.9222,528.8741097533028,169.9018316620726
50434,Fertile,IA,-93.4183,43.2644,523.5863711278986,163.6280321968361
50435,Floyd,IA,-92.724,43.143,533.0542824228895,165.61623333068928
50436,Forest City,IA,-93.6356,43.2692,520.6450645026526,163.6144543856891
50438,Garner,IA,-93.5944,43.1144,521.2758303121477,166.50559132281194
50439,Goodell,IA,-93.5824,42.9383,521.5226004097876,169.80727852978305
50440,Grafton,IA,-93.0797,43.311,528.1388251468001,162.6211939074683
50441,Hampton,IA,-93.211,42.7405,526.6786737419604,173.3829618492398
50444,Hanlontown,IA,-93.3788,43.2802,524.1124265234367,163.316949341498
50446,Joice,IA,-93.4454,43.3761,523.1635009787747,161.54224824428832
50447,Kanawha,IA,-93.7728,42.9434,518.9327580392073,169.7747614102218
50448,Kensett,IA,-93.2105,43.3536,526.3476450130265,161.87512990321943
50449,Klemme,IA,-93.5879,43.0136,521.4119699426557,168.39549233059154
50450,Lake Mills,IA,-93.5336,43.4167,521.9527501035162,160.81207579457225
50451,Lakota,IA,-94.0938,43.3772,514.4069885968999,161.7271274013316
50452,Latimer,IA,-93.3518,42.7598,524.7497636098409,173.075409605593
50453,Leland,IA,-93.6895,43.3425,519.8826294349718,162.25702118994445
50454,Little Cedar,IA,-92.7344,43.3919,532.752913244306,160.95189723645478
50455,Mc Intire,IA,-92.6048,43.45,534.4631209916137,159.80102859820022
50456,Manly,IA,-93.2018,43.2891,526.5007871801683,163.08171955065552
50457,Meservey,IA,-93.4773,42.9137,522.9631498329868,170.23201652703176
50458,Nora Springs,IA,-93.0002,43.1479,529.3098216370128,165.6478578616775
50459,Northwood,IA,-93.2419,43.4506,525.870722272839,160.0680056263733
50460,Orchard,IA,-92.72,43.2355,533.0485501516347,163.87889106962905
50461,Osage,IA,-92.8144,43.2872,531.7390014120588,162.95244999353804
50464,Plymouth,IA,-93.1226,43.246,527.5959850442579,163.85837352423903
50465,Rake,IA,-93.9171,43.4767,516.7523569240719,159.81039259968543
50466,Riceville,IA,-92.5554,43.3719,535.1823635872627,161.24166224621263
50467,Rock Falls,IA,-93.0857,43.2066,528.1178179522157,164.5824210131383
50468,Rockford,IA,-92.952,43.0573,530.0172885464198,167.3273037283709
50469,Rockwell,IA,-93.2167,43.0032,526.4565157308706,168.4529567603928
50470,Rowan,IA,-93.557,42.7596,521.9540566727635,173.15406507834552
50471,Rudd,IA,-92.8885,43.142,530.8265322603244,165.70990585027323
50472,Saint Ansgar,IA,-92.9235,43.4061,530.1919555229956,160.77075060253458
50473,Scarville,IA,-93.6423,43.4673,520.4622339052535,159.90013292950346
50475,Sheffield,IA,-93.2156,42.8779,526.5403811976629,170.80479751449616
50476,Stacyville,IA,-92.761,43.4457,532.3594978783283,159.95521124200673
50477,Swaledale,IA,-93.3115,42.9622,525.1912944836972,169.25968116132208
50478,Thompson,IA,-93.7517,43.3875,519.0222911621794,161.4329007304433
50479,Thornton,IA,-93.4088,42.9684,523.8663561800188,169.18000735942292
50480,Titonka,IA,-94.0367,43.2456,515.2291362764189,164.18088275160028
50481,Toeterville,IA,-92.789,43.3564,532.0384833462402,161.64285230301675
50482,Ventura,IA,-93.4706,43.1262,522.9480466890907,166.24054394565655
50483,Wesley,IA,-94.0038,43.0977,515.7326107563728,166.94761703656616
50484,Woden,IA,-93.9109,43.2226,516.9407751262571,164.57623050310463
50501,Fort Dodge,IA,-94.1807,42.5088,513.5455664418639,178.05650508718963
50510,Albert City,IA,-94.9824,42.7784,502.52589669808975,173.1545631872301
50511,Algona,IA,-94.2306,43.066,512.668231538303,167.6036657004579
50514,Armstrong,IA,-94.4853,43.4024,509.11205174783265,161.34944604987038
50515,Ayrshire,IA,-94.8478,43.037,504.3009546067652,168.27689206745663
50516,Badger,IA,-94.1461,42.6144,513.9800741675057,176.06321121396854
50517,Bancroft,IA,-94.2108,43.2935,512.8564578432199,163.3284550827326
50518,Barnum,IA,-94.3703,42.5159,510.95011269665923,177.97014154400688
50519,Bode,IA,-94.2781,42.8661,512.091816413171,171.36908965177315
50520,Bradgate,IA,-94.4002,42.7794,510.45786621590815,173.02654921870487
50521,Burnside,IA,-94.1143,42.3413,514.5161612624925,181.18664630691887
50522,Burt,IA,-94.2122,43.2062,512.868350075266,164.96722835601133
50523,Callender,IA,-94.282,42.3494,512.2142504543417,181.07799191145386
50524,Clare,IA,-94.308,42.5954,511.7755186474655,176.4614420486581
50525,Clarion,IA,-93.7277,42.7271,519.6427789053843,173.8221889209284
50526,Clarion,IA,-93.7352,42.733,519.5378959159151,173.71381308553998
50527,Curlew,IA,-94.7975,42.9633,505.001229352361,169.65235837023363
50528,Cylinder,IA,-94.5107,43.1507,508.8431526671205,166.07870752808287
50529,Dakota City,IA,-94.1993,42.7214,513.215492424443,174.06704340294243
50530,Dayton,IA,-94.061,42.2594,515.2782954401476,182.7113650259281
50531,Dolliver,IA,-94.6242,43.4664,507.21935832094147,160.17715968072116
50532,Duncombe,IA,-94.0592,42.4493,515.2301093365726,179.14171553857398
50533,Eagle Grove,IA,-93.9049,42.6609,517.2545112176775,175.1212248065665
50535,Early,IA,-95.1726,42.4483,499.98835580460775,179.38249156471147
50536,Emmetsburg,IA,-94.6825,43.1082,506.5261614143135,166.91094895363494
50538,Farnhamville,IA,-94.4226,42.2692,510.31182259214967,182.61896596303313
50539,Fenton,IA,-94.4044,43.242,510.25481264223095,164.3416132572362
50540,Fonda,IA,-94.8297,42.6051,504.64653968838024,176.38649743171902
50541,Gilmore City,IA,-94.4108,42.7067,510.336290063737,174.3946266718275
50542,Goldfield,IA,-93.9194,42.7581,517.0166703723933,173.29977308567368
50543,Gowrie,IA,-94.2987,42.2767,512.0097808303249,182.4486472008996
50544,Harcourt,IA,-94.1961,42.2531,513.4261671728434,182.86631135697587
50545,Hardy,IA,-94.0799,42.7975,514.8145876763073,172.60578044599356
50546,Havelock,IA,-94.7252,42.8411,506.01444718719296,171.93456341955266
50548,Humboldt,IA,-94.2132,42.7196,513.0266040827182,174.10443332327804
50551,Jolley,IA,-94.757,42.4871,505.66856116475196,178.59131087348567
50552,Knierim,IA,-94.4569,42.4555,509.7842032522065,179.12498411199851
50554,Laurens,IA,-94.8508,42.8409,504.3047641959661,171.96012374068664
50556,Ledyard,IA,-94.1503,43.4346,513.6229915037737,160.66526726491713
50557,Lehigh,IA,-94.0342,42.3526,515.6099068530585,180.95200974138504
50558,Livermore,IA,-94.1747,42.8666,513.4985258510575,171.33344268839733
50559,Lone Rock,IA,-94.3586,43.1666,510.89904132399136,165.746296104281
50560,Lu Verne,IA,-94.0959,42.9868,514.5254488114101,169.05530101857153
50561,Lytton,IA,-94.8597,42.423,504.27782271519277,179.81366365574365
50562,Mallard,IA,-94.6746,42.9417,506.6768813939846,170.03577533579391
50563,Manson,IA,-94.5304,42.5285,508.7569132673659,177.76906804538328
50565,Marathon,IA,-94.9836,42.8612,502.4929132303396,171.5994251359915
50566,Moorland,IA,-94.3199,42.434,511.66658334126225,179.49723985749836
50567,Nemaha,IA,-95.0939,42.518,501.0533236345264,178.06270352573483
50568,Newell,IA,-94.9946,42.6157,502.39200570733146,176.2131014659576
50569,Otho,IA,-94.1388,42.4031,514.157524025764,180.03175609950267
50570,Ottosen,IA,-94.3786,42.8764,510.7210579107599,171.19970208225004
50571,Palmer,IA,-94.5432,42.6419,508.54922643091055,175.640981662306
50573,Plover,IA,-94.6205,42.8783,507.42950989640326,171.21597738841876
50574,Pocahontas,IA,-94.6737,42.7296,506.7447108879609,174.01941801010855
50575,Pomeroy,IA,-94.6839,42.5511,506.652084824506,177.37513762434742
50576,Rembrandt,IA,-95.1652,42.826,500.0273308508987,172.28467605069272
50577,Renwick,IA,-94.0074,42.8491,515.7816687919415,171.61636330748843
50578,Ringsted,IA,-94.5291,43.2977,508.5511144279381,163.32345834001399
50579,Rockwell City,IA,-94.6292,42.3961,507.4418261680525,180.27755356059288
50581,Rolfe,IA,-94.5166,42.8082,508.86358909133827,172.511306778071
50582,Rutland,IA,-94.2719,42.7635,512.211217896809,173.29460157886479
50583,Sac City,IA,-94.9796,42.4262,502.6351020172063,179.77218339627598
50585,Sioux Rapids,IA,-95.1388,42.9065,500.3730933192976,170.76945164266533
50586,Somers,IA,-94.4464,42.3561,509.9584681609763,180.99084929385674
50588,Storm Lake,IA,-95.1961,42.6474,499.6349751325573,175.6436496524342
50590,Swea City,IA,-94.3193,43.4022,511.353251694508,161.31552117911917
50591,Thor,IA,-94.039,42.6889,515.4137141076424,174.63428446309183
50592,Truesdale,IA,-95.1853,42.7262,499.76971893934893,174.16186507759426
50593,Varina,IA,-94.8979,42.6598,503.70305895108936,175.3698486176113
50594,Vincent,IA,-94.0335,42.5623,515.5379562236137,177.0111611165877
50595,Webster City,IA,-93.8262,42.4657,518.4123274439644,178.76449848788843
50597,West Bend,IA,-94.4564,42.9574,509.637902762456,169.69618677398546
50598,Whittemore,IA,-94.4269,43.0619,510.00629293261784,167.7274766600401
50599,Woolstock,IA,-93.8216,42.5844,518.4241484860422,176.53280383265962
50601,Ackley,IA,-93.0608,42.5527,528.8346031111889,176.84840023077516
50602,Allison,IA,-92.783,42.7615,532.4975342492845,172.80432097918265
50603,Alta Vista,IA,-92.4237,43.1482,537.1182129022602,165.3719816090753
50604,Aplington,IA,-92.8751,42.587,531.3507536089091,176.12318884770514
50605,Aredale,IA,-93.021,42.8318,529.2140912819274,171.59004428631852
50606,Arlington,IA,-91.6668,42.7338,547.7222224378877,172.72009249473103
50607,Aurora,IA,-91.7335,42.6203,546.909411688442,174.8916735624656
50608,Austinville,IA,-92.9599,42.5824,530.1954351103813,176.2471613680284
50609,Beaman,IA,-92.8162,42.2367,532.3756428794661,182.67742927909876
50611,Bristow,IA,-92.8864,42.7741,531.0812899980018,172.61466133549595
50612,Buckingham,IA,-92.4098,42.2552,537.9400934756227,182.13099579940285
50613,Cedar Falls,IA,-92.4497,42.5241,537.2039024811709,177.1003704760701
50614,Cedar Falls,IA,-92.3095,42.4698,539.1595412248378,178.04713545347
50616,Charles City,IA,-92.6761,43.0683,533.7521657265897,166.9953944057287
50619,Clarksville,IA,-92.6588,42.8041,534.1611613571648,171.94613297633703
50620,Colwell,IA,-92.5905,43.1584,534.852245116158,165.26366784362415
50621,Conrad,IA,-92.8865,42.2342,531.4122748231105,182.7563868564606
50622,Denver,IA,-92.3417,42.6731,538.5721303680128,174.2464716672606
50623,Dewar,IA,-92.2207,42.5253,540.3325414967179,176.95710347476347
50624,Dike,IA,-92.6122,42.473,535.0172164253923,178.14126789923534
50625,Dumont,IA,-92.9673,42.7368,530.0018113975947,173.35070051786693
50626,Dunkerton,IA,-92.1588,42.578,541.13839106983,175.9335844979404
50627,Eldora,IA,-93.1037,42.3572,528.360370772623,180.5393021429894
50628,Elma,IA,-92.3981,43.2786,537.3721735345741,162.91274233551042
50629,Fairbank,IA,-92.0326,42.6162,542.8315790592997,175.14553747079276
50630,Fredericksburg,IA,-92.1983,42.9593,540.3125824386248,168.79768446320168
50631,Frederika,IA,-92.3063,42.8827,538.9018759496792,170.29314865392485
50632,Garwin,IA,-92.6894,42.0872,534.2138856576537,185.42744414202502
50633,Geneva,IA,-93.1294,42.6755,527.8275524193728,174.57053853601633
50634,Gilbertville,IA,-92.2149,42.4161,540.4935173820888,179.004788799131
50635,Gladbrook,IA,-92.7141,42.1774,533.8155219004875,183.74405727312967
50636,Greene,IA,-92.8024,42.8958,532.1484161459105,170.2918751625283
50638,Grundy Center,IA,-92.7773,42.3672,532.8263832628389,180.20740635726725
50641,Hazleton,IA,-91.9105,42.6076,544.5046807887544,175.23633114154143
50642,Holland,IA,-92.7999,42.4011,532.4953232057204,179.5809818947008
50643,Hudson,IA,-92.4549,42.3905,537.2264782086902,179.61240750260401
50644,Independence,IA,-91.8803,42.4674,545.0309938410469,177.85090379507437
50645,Ionia,IA,-92.4865,43.0403,536.342558656022,167.42828953968217
50647,Janesville,IA,-92.4791,42.6465,536.7169082942264,174.8167420457935
50648,Jesup,IA,-92.0456,42.4823,542.7588466348387,177.66716919294333
50649,Kesley,IA,-92.9112,42.6626,530.8115934031163,174.71946127458148
50650,Lamont,IA,-91.6701,42.5946,547.7963893148973,175.33497001926685
50651,La Porte City,IA,-92.1862,42.3416,540.9425059728687,180.38840936192707
50652,Lincoln,IA,-92.693,42.2643,534.0485230100278,182.1010558606563
50653,Marble Rock,IA,-92.8917,42.9645,530.8921656715082,169.04256125562802
50654,Masonville,IA,-91.5913,42.4794,548.9722337598139,177.44818638107586
50655,Maynard,IA,-91.8908,42.7752,544.6374218734932,172.0786369958513
50657,Morrison,IA,-92.6738,42.3433,534.2599665025214,180.60755419170607
50658,Nashua,IA,-92.5298,42.9528,535.8151737011742,169.0919835623497
50659,New Hampton,IA,-92.3131,43.056,538.6832083769591,167.04456240334446
50660,New Hartford,IA,-92.6164,42.5831,534.8861210564614,176.07542447908963
50661,North Washington,IA,-92.4144,43.1174,537.2659760625045,165.94509069654578
50662,Oelwein,IA,-91.9131,42.6811,544.4098291093999,173.8580399651462
50664,Oran,IA,-92.0762,42.7012,542.1706827335919,173.57446415077118
50665,Parkersburg,IA,-92.7688,42.5714,532.8123709864428,176.3676218224831
50666,Plainfield,IA,-92.5116,42.8503,536.1330188624246,171.00683723549207
50667,Raymond,IA,-92.2162,42.4672,540.4374963112505,178.04576611536015
50668,Readlyn,IA,-92.2154,42.6929,540.2795903555772,173.807269156531
50669,Reinbeck,IA,-92.5948,42.3131,535.3628735945366,181.1365832360692
50670,Shell Rock,IA,-92.5888,42.7061,535.1800890711905,173.7522156165429
50671,Stanley,IA,-91.8127,42.6356,545.8161654443245,174.65254060380562
50672,Steamboat Rock,IA,-93.0629,42.4178,528.8842484419675,179.38353305010355
50673,Stout,IA,-92.7119,42.5264,533.618812476847,177.1861460731717
50674,Sumner,IA,-92.1186,42.8419,541.4848653321894,170.9571445286
50675,Traer,IA,-92.4827,42.1847,536.9889610963485,183.49307805647356
50676,Tripoli,IA,-92.2659,42.8105,539.5043833253951,171.6268492563721
50677,Waverly,IA,-92.404,42.7748,537.650277453114,172.36953750561986
50680,Wellsburg,IA,-92.9398,42.4494,530.5504236315406,178.73668033580384
50681,Westgate,IA,-92.0122,42.7812,542.9799228385473,172.03646262355971
50682,Winthrop,IA,-91.7315,42.4912,547.0456241497815,177.3141812535174
50701,Waterloo,IA,-92.3661,42.4778,538.3796844010732,177.92672463546842
50702,Waterloo,IA,-92.3365,42.4731,538.7878785274772,177.99944980888165
50703,Waterloo,IA,-92.3269,42.5149,538.8888155749187,177.2093426818965
50704,Waterloo,IA,-92.3095,42.4698,539.1595412248378,178.04713545347
50707,Evansdale,IA,-92.2812,42.4755,539.5423983413286,177.9249892404805
50801,Creston,IA,-94.3471,41.0499,511.74700907374483,205.54037305578743
50830,Afton,IA,-94.194,41.0401,513.8886719175789,205.6859578780394
50831,Arispe,IA,-94.2193,40.9314,513.5736411222276,207.73915593297284
50833,Bedford,IA,-94.7324,40.6683,506.4615976799838,212.80905368776337
50835,Benton,IA,-94.3689,40.7082,511.55298159769234,211.97976906230315
50836,Blockton,IA,-94.5049,40.6242,509.66926358939367,213.59321180088136
50837,Bridgewater,IA,-94.6669,41.2589,507.2253845916227,201.67600741899412
50839,Carbon,IA,-94.8231,41.0487,505.0992330541651,205.66194260113377
50840,Clearfield,IA,-94.4944,40.7935,509.7662825340284,210.40242474973752
50841,Corning,IA,-94.7358,40.9871,506.3339934648104,206.80610972798968
50842,Cromwell,IA,-94.4616,41.0398,510.15096912176824,205.7573756937187
50843,Cumberland,IA,-94.871,41.2632,504.3822297102527,201.63188015470564
50845,Diagonal,IA,-94.3552,40.8226,511.7079567042983,209.8221015166414
50846,Fontanelle,IA,-94.5419,41.2896,508.95716407047456,201.07258808857466
50847,Grant,IA,-94.9842,41.1427,502.83017362233977,203.9181191130558
50848,Gravity,IA,-94.7506,40.7909,506.1756703374676,210.50344222419278
50849,Greenfield,IA,-94.4408,41.3133,510.3570391612916,200.60417132579835
50851,Lenox,IA,-94.5612,40.8841,508.8041049681623,208.71082811600013
50853,Massena,IA,-94.7649,41.2499,505.86289772662906,201.86386035559838
50854,Mount Ayr,IA,-94.2321,40.7142,513.4706661673405,211.83244363775304
50857,Nodaway,IA,-94.8731,40.954,504.4220118597251,207.4535140033214
50858,Orient,IA,-94.3705,41.2192,511.36555809008564,202.35894492247564
50859,Prescott,IA,-94.5942,41.0577,508.29377545151124,205.4490562453541
50860,Redding,IA,-94.3595,40.6053,511.718352144441,213.9154776344028
50861,Shannon City,IA,-94.2633,40.9017,512.9683380607923,208.3097611348345
50862,Sharpsburg,IA,-94.6416,40.795,507.70253569992684,210.4052667814792
50863,Tingley,IA,-94.1908,40.8516,514.0009342296166,209.23417548011753
50864,Villisca,IA,-94.9796,40.9437,502.93456680270356,207.6642923455994
50936,Des Moines,IA,-93.5722,41.6727,522.2689192934444,193.58886921548492
50940,Des Moines,IA,-93.5722,41.6727,522.2689192934444,193.58886921548492
50947,Des Moines,IA,-93.5722,41.6727,522.2689192934444,193.58886921548492
50950,Des Moines,IA,-93.5722,41.6727,522.2689192934444,193.58886921548492
50980,Des Moines,IA,-93.5722,41.6727,522.2689192934444,193.58886921548492
50981,Des Moines,IA,-93.5722,41.6727,522.2689192934444,193.58886921548492
50982,Des Moines,IA,-93.6089,41.6006,521.7951096494355,194.9580292366328
50983,Des Moines,IA,-93.6089,41.6006,521.7951096494355,194.9580292366328
51001,Akron,IA,-96.5225,42.8354,481.5467000127008,172.13846646823538
51002,Alta,IA,-95.3129,42.6771,498.0364498640744,175.0981120970339
51003,Alton,IA,-96.0173,42.9782,488.4253098375713,169.4758855455225
51004,Anthon,IA,-95.8948,42.387,490.1019512088651,180.58325888770332
51005,Aurelia,IA,-95.4381,42.6912,496.326439847069,174.84441460890332
51006,Battle Creek,IA,-95.6045,42.3327,494.0842736419791,181.59353780028607
51007,Bronson,IA,-96.1986,42.4292,485.94052531410205,179.78796962499848
51008,Brunsville,IA,-96.2626,42.8093,485.083780289418,172.64336688087155
51009,Calumet,IA,-95.5515,42.9444,494.75687529876103,170.0963057070686
51010,Castana,IA,-95.9086,42.0744,489.91849695335327,186.46100885810029
51011,Chatsworth,IA,-96.5145,42.9163,481.66384201476,170.61951479039737
51012,Cherokee,IA,-95.5568,42.7482,494.70201793925185,173.78206557252133
51014,Cleghorn,IA,-95.7124,42.8086,492.57746772376686,172.65553103762977
51015,Climbing Hill,IA,-96.0875,42.345,487.4605841961886,181.3730401774602
51016,Correctionville,IA,-95.7804,42.4743,491.66582363372834,178.93963756717994
51018,Cushing,IA,-95.6775,42.4642,493.0747628087249,179.12545520710216
51019,Danbury,IA,-95.7263,42.2693,492.4173372042121,182.7913507743623
51020,Galva,IA,-95.4298,42.5105,496.46004824749923,178.2393384989142
51022,Granville,IA,-95.8972,42.9693,490.05722923442465,169.6422949885199
51023,Hawarden,IA,-96.473,43.0013,482.2361263336784,169.02611137419365
51024,Hinton,IA,-96.305,42.604,484.4939217311425,176.49890560580684
51025,Holstein,IA,-95.565,42.4948,494.6120303920847,178.54419006500166
51026,Hornick,IA,-96.0796,42.2897,487.5680357515365,182.41276525446312
51027,Ireton,IA,-96.3232,42.9666,484.26846653774413,169.68628996160635
51028,Kingsley,IA,-95.9762,42.6191,488.98540432309426,176.2218001169117
51029,Larrabee,IA,-95.5453,42.8608,494.848664126246,171.66609948681685
51030,Lawton,IA,-96.2189,42.5047,485.6657852039561,178.3682943817114
51031,Le Mars,IA,-96.1704,42.7962,486.3390887438967,172.89231806515568
51033,Linn Grove,IA,-95.2512,42.8742,498.8492126150323,171.3890660697183
51034,Mapleton,IA,-95.7909,42.1585,491.53518144597894,184.8769309233428
51035,Marcus,IA,-95.8034,42.82,491.3376071119259,172.4445370930979
51036,Maurice,IA,-96.1655,42.9626,486.41128122632585,169.7669210624921
51037,Meriden,IA,-95.6408,42.7874,493.5541605334388,173.05046737954422
