lat,lon
-81.5279,29.3201
-82.1046,29.3268
-81.653,29.4905
-81.8932,28.9782
-81.0228,29.2108
-81.6808,30.3894
-81.6517,30.3299
-81.547,30.3228
-81.6854,30.3189
-81.722,30.3172
-81.6488,30.3511
-81.6321,30.2908
-81.6889,30.3937
-81.692,30.3584
-81.7473,30.2687
-81.5882,30.348
-81.69,30.2132
-81.6831,30.3449
-81.5831,30.2787
-81.617,30.2407
-81.6626,30.4507
-81.7635,30.4034
-81.8176,30.329
-81.8202,30.2837
-81.8131,30.2292
-81.63,30.1548
-81.4404,30.3031
-81.5061,30.351
-81.5448,30.4735
-81.416,30.3802
-81.4369,30.3824
-81.6831,30.3449
-81.4159,30.3483
-81.9686,30.2757
-81.6831,30.3449
-81.3931,30.2947
-81.6831,30.3449
-81.7556,30.2231
-81.6831,30.3449
-81.5092,30.2933
-81.6831,30.3449
-81.4165,30.2801
-81.7358,30.3415
-81.6557,30.3322
-81.5571,30.2214
-81.605,30.1927
-81.5739,30.1459
-81.6217,30.0956
-81.4206,29.9377
-81.4051,30.3155
-81.5864,30.3704
-84.2593,30.4286
-84.3462,30.4793
-84.3189,30.4874
-84.3211,30.4478
-84.287,30.334
-84.2986,30.4425
-84.2877,30.4257
-84.2246,30.4771
-84.1884,30.5146
-84.1413,30.5422
-84.3298,30.3991
-84.187,30.4156
-84.2627,30.5185
-84.3462,30.4793
-84.1128,30.4651
-84.265,30.3953
-85.0063,29.7255
-84.9466,30.4223
-84.6358,29.8692
-84.5964,29.8826
-84.828,30.6834
-84.3491,30.1834
-84.3205,30.2108
-84.8162,29.7495
-85.0239,29.7455
-84.7453,30.5696
-83.6474,30.4512
-84.6599,30.6171
-84.4143,30.6092
-84.8054,30.3639
-84.9806,30.0206
-83.8129,30.3772
-84.0228,30.4778
-83.4067,30.4802
-83.3914,30.4776
-84.4768,30.485
-83.8925,30.5197
-83.8713,30.5451
-84.3912,30.0153
-83.616,30.1668
-83.6594,29.9665
-83.3405,30.5997
-84.6094,30.5867
-84.5866,30.6512
-84.6069,30.5497
-84.2083,30.1631
-83.4421,29.8539
-83.7111,30.2147
-84.4549,30.0714
-83.3723,29.6739
-84.8484,30.2889
-83.9871,30.3585
-84.2674,30.3193
-84.3462,30.4793
-84.2807,30.4383
-85.6494,30.1606
-85.692,30.2345
-85.5762,30.0583
-85.5763,30.1653
-85.6727,30.1949
-85.692,30.2345
-85.8136,30.2007
-85.7116,30.1655
-85.6923,30.3117
-85.4096,29.9395
-85.692,30.2345
-85.9106,30.3105
-85.6598,30.1595
-85.3756,30.6412
-85.1704,30.5319
-86.0314,30.7056
-85.0972,30.9514
-85.062,30.4394
-85.69,30.8464
-85.3766,30.9563
-85.8014,30.7123
-85.5486,30.7107
-85.1898,30.3568
-85.3847,30.8004
-85.0784,30.7158
-86.2023,30.8494
-86.3427,30.7625
-86.1211,30.6038
-85.8881,30.4352
-85.4293,30.4753
-86.1684,30.4896
-85.5136,30.9426
-85.021,30.7148
-85.1153,30.8667
-85.6467,30.2362
-85.1639,30.9602
-85.2293,30.7996
-85.2022,30.7603
-85.2122,30.6749
-85.2065,30.2632
-85.768,30.85
-85.9546,30.7041
-85.303,29.8119
-85.2422,29.9025
-86.2458,30.3659
-84.9337,30.7276
-85.961,30.2578
-85.9424,30.2525
-85.7553,30.6267
-85.5888,30.6321
-85.913,30.8747
-85.2048,30.0933
-85.5169,30.3269
-87.2248,30.4223
-87.2229,30.4095
-87.2104,30.4564
-87.1872,30.4873
-87.2589,30.4481
-87.3092,30.4129
-87.3126,30.3737
-87.2749,30.3511
-87.3403,30.4643
-87.2917,30.4061
-87.2991,30.3943
-87.2596,30.5571
-87.2167,30.5241
-87.2169,30.4213
-87.2035,30.4124
-87.2169,30.4213
-87.3179,30.4756
-87.0315,30.5986
-86.677,30.8316
-87.3251,30.6143
-87.2793,30.5301
-87.3216,30.9687
-86.5917,30.7644
-86.6552,30.742
-86.3111,30.9709
-86.4832,30.7773
-86.4958,30.3935
-86.4692,30.3949
-86.6087,30.5393
-86.6985,30.4229
-86.6255,30.4487
-86.6286,30.4206
-86.6194,30.4208
-86.3473,30.385
-87.2773,30.3563
-87.2929,30.5818
-87.1639,30.3571
-87.0274,30.3962
-86.7198,30.7416
-87.1332,30.8985
-86.8926,30.4212
-86.9271,30.4277
-86.4003,30.9524
-87.4539,30.8686
-86.7352,30.4085
-87.0473,30.6604
-87.1794,30.6698
-87.0497,30.6592
-87.3852,30.6902
-86.4822,30.5169
-86.5717,30.4456
-86.5009,30.5092
-87.0663,30.5761
-86.5945,30.6612
-87.2169,30.4213
-82.325,29.6489
-82.3966,29.6299
-82.3493,29.6515
-82.3979,29.5733
-82.3679,29.6785
-82.4023,29.6954
-82.4033,29.6456
-82.3873,29.6132
-82.308,29.7005
-82.3539,29.6813
-82.472,29.8135
-82.496,29.792
-82.1262,29.3048
-82.5108,29.5597
-82.8711,29.7837
-82.6356,29.461
-82.2956,29.919
-83.0168,29.171
-82.8809,29.4832
-82.3539,29.6813
-83.2032,29.6372
-82.0971,29.7304
-82.2312,29.4869
-82.2765,29.3509
-82.3539,29.6813
-82.7402,29.2447
-82.1056,29.574
-82.2014,29.6824
-82.6156,29.841
-82.8553,29.4602
-83.2616,29.4869
-82.3782,29.7728
-82.1065,29.4536
-82.6006,29.8175
-81.9899,29.7976
-82.4048,29.8433
-82.1004,29.5116
-82.2126,29.3424
-82.2295,29.438
-82.0279,29.7325
-82.3053,29.5122
-82.4917,29.2813
-82.5852,29.6609
-83.005,29.6699
-82.2449,29.4281
-82.7945,29.3109
-82.244,29.3754
-83.14,29.3295
-82.8176,29.6133
-82.1608,29.7871
-82.4856,29.3977
-82.4255,29.9315
-81.365,28.6666
-81.6323,29.0219
-81.4888,28.6354
-81.5119,28.6762
-81.2371,28.9664
-81.3122,28.6617
-81.2814,28.6831
-81.0116,28.5462
-81.4987,28.6128
-81.5136,28.712
-81.3065,28.8846
-81.4117,28.6625
-81.2233,28.7448
-81.3349,29.0266
-81.2995,28.9973
-81.1722,29.0227
-81.3068,29.0275
-81.2863,29.0422
-81.2473,28.8989
-81.6789,28.855
-81.6741,28.8555
-81.1722,29.0227
-81.3418,28.6513
-81.1114,28.7503
-81.2581,28.6133
-81.7391,28.8866
-81.5235,28.9102
-81.1922,28.9093
-81.1722,29.0227
-81.2334,28.9806
-81.3522,28.7676
-81.3508,28.7577
-81.3329,28.8272
-81.3552,28.712
-81.3646,28.6255
-81.2233,28.7448
-85.0055,35.0704
-80.8663,28.6974
-81.6536,28.8111
-81.6439,28.774
-80.8551,28.87
-81.2233,28.7448
-81.2995,28.9453
-81.1562,28.8426
-81.2066,28.6513
-81.1134,28.6607
-81.503,28.9993
-81.5698,28.6985
-81.285,28.8013
-81.2502,28.8072
-81.282,28.7644
-81.1722,29.0227
-80.872,28.7702
-81.5323,28.8035
-81.6306,28.765
-81.734,28.801
-81.4126,28.7168
-80.8191,28.5697
-80.8076,28.6122
-81.6801,28.9254
-81.3534,28.5978
-81.2608,28.5663
-81.2233,28.7448
-81.3036,28.5974
-81.2608,28.5663
-81.2233,28.7448
-80.8429,28.6271
-81.5762,28.7194
-81.2233,28.7448
-81.3727,28.5399
-81.3439,28.519
-81.3535,28.5559
-81.3955,28.5754
-81.4045,28.5302
-81.357,28.514
-81.3051,28.5515
-81.4396,28.5803
-81.3948,28.4637
-81.4294,28.6214
-81.4516,28.5163
-81.3288,28.4998
-81.3265,28.5702
-80.6862,28.3067
-81.2608,28.5663
-81.2277,28.5891
-81.4846,28.5801
-81.4678,28.4522
-81.1219,28.5725
-81.4666,28.3957
-81.2902,28.4944
-81.3622,28.3932
-81.2571,28.5469
-81.1907,28.5826
-81.343,28.4317
-81.1795,28.5523
-81.2417,28.4671
-81.569,28.3822
-81.151,28.4656
-81.1888,28.3774
-81.0703,28.5088
-81.2608,28.5663
-81.4787,28.5289
-81.525,28.4115
-81.4179,28.3949
-81.4082,28.4871
-81.2608,28.5663
-81.3792,28.5383
-81.4201,28.5484
-81.2608,28.5663
-81.4026,28.4429
-81.2608,28.5663
-81.3328,28.4174
-81.2608,28.5663
-81.3782,28.5456
-81.2608,28.5663
-81.3791,28.5419
-81.2608,28.5663
-80.6862,28.3067
-80.62,28.0691
-80.6081,28.0836
-80.5787,28.1091
-80.678,28.0673
-80.5995,28.0313
-80.6503,28.0671
-80.6739,28.0168
-80.6894,27.9816
-80.6473,27.9694
-80.5887,28.0345
-80.6081,28.0836
-80.6043,28.3903
-80.7465,28.3672
-80.829,28.4275
-80.6862,28.3067
-80.584,28.1743
-80.787,28.391
-80.7978,28.4566
-80.6121,28.3325
-80.6862,28.3067
-80.7112,28.1331
-80.6524,28.1384
-80.6081,28.0836
-80.602,28.178
-80.685,28.2061
-80.5235,27.9246
-80.6019,27.7643
-80.5264,27.9289
-80.5788,27.9761
-80.5389,28.0219
-80.6568,28.2764
-80.7301,28.3888
-80.672,28.5392
-80.7319,28.3134
-80.7323,28.3298
-80.5726,27.709
-80.4784,27.7901
-80.6862,28.3067
-80.4031,27.633
-80.4231,27.6175
-80.3923,27.5885
-80.3757,27.6898
-80.5726,27.709
-80.4794,27.6372
-80.4416,27.6972
-80.4382,27.5999
-80.5726,27.709
-80.4743,27.7529
-80.5726,27.709
-80.5416,27.8679
-80.5726,27.709
-80.8049,24.8306
-80.2781,25.8576
-80.1447,26.0476
-80.4483,26.1457
-80.1407,25.985
-80.2808,25.8325
-80.2781,25.8576
-80.3059,25.8654
-80.2725,25.8594
-80.3063,25.8963
-80.3165,25.9388
-80.3368,25.8803
-80.2781,25.8576
-80.3889,25.9098
-80.1219,26.007
-80.1517,26.0161
-80.1891,26.0218
-80.1442,26.0134
-80.2153,25.9894
-80.2489,26.0296
-80.2712,25.9921
-80.2974,26.0229
-80.3248,25.9974
-80.3449,26.0185
-80.4089,25.9924
-80.4839,25.4766
-80.5075,25.5323
-80.3918,25.5303
-80.438,25.4906
-80.6246,25.2846
-80.4572,25.4573
-80.63,24.9233
-80.4473,25.0865
-80.3997,25.5021
-81.7816,24.5552
-81.562,24.6443
-81.5099,24.667
-81.362,24.68
-81.7816,24.5552
-81.0386,24.7279
-81.0203,24.7234
-81.0632,24.7233
-80.247,25.9097
-80.2778,25.9476
-80.2479,25.9484
-80.1235,26.2315
-80.1342,26.2539
-80.0941,26.2343
-80.2092,26.2674
-80.1157,26.2785
-80.2603,26.2729
-80.1775,26.2535
-80.2415,26.3033
-80.2205,26.216
-80.1635,26.2288
-80.5218,25.0108
-80.2601,26.2435
-80.0924,26.2335
-80.181,26.2997
-80.1248,26.2379
-80.2753,26.3168
-80.1248,26.2379
-80.1495,26.0112
-80.2239,26.0031
-80.1495,26.0112
-80.2239,26.0031
-80.4582,25.5584
-80.1248,26.2379
-80.1978,25.7791
-80.1937,25.7743
-80.1376,25.7588
-80.1937,25.7743
-80.3849,25.7964
-80.1937,25.7743
-80.132,25.7845
-80.281,25.8001
-80.1937,25.7743
-80.2341,25.7825
-80.2919,25.7763
-80.2051,25.8143
-80.2089,25.7756
-80.2013,25.7559
-80.2059,25.7672
-80.1895,25.7629
-80.18,25.7867
-80.2248,25.7378
-80.2714,25.768
-80.2317,25.7664
-80.2042,25.7864
-80.1897,25.8156
-80.1821,25.8521
-80.1564,25.7873
-80.1337,25.8198
-80.1446,25.8486
-80.232,25.813
-80.2978,25.7022
-80.3096,25.7626
-80.2253,25.7539
-80.2728,25.7205
-80.2366,25.8507
-80.1625,25.6921
-80.207,25.8512
-80.2094,25.8321
-80.3129,25.7955
-80.1936,25.8655
-80.1321,25.8831
-80.3103,25.7392
-80.2973,25.6682
-80.3426,25.6062
-80.3187,25.6364
-80.1391,25.9449
-80.1758,25.8934
-80.183,25.9286
-80.2145,25.945
-80.1937,25.7743
-80.3588,25.7343
-80.2926,25.8301
-80.2292,25.8856
-80.2101,25.8902
-80.2144,25.9441
-80.4582,25.5584
-80.3572,25.7735
-80.3618,25.6992
-80.3611,25.7628
-80.4068,25.7341
-80.3627,25.6574
-80.4046,25.5968
-80.3549,25.8141
-80.1814,25.9571
-80.1403,25.9597
-80.157,25.8965
-80.4166,25.7877
-80.413,25.7
-80.403,25.7574
-80.4497,25.7274
-80.4085,25.6694
-80.507,25.596
-80.1937,25.7743
-80.3374,25.573
-80.3483,25.5593
-80.1937,25.7743
-80.4401,25.6964
-80.4582,25.5584
-80.187,25.7729
-80.441,25.6615
-80.1937,25.7743
-80.3748,25.7577
-80.1937,25.7743
-80.13,25.7907
-80.1937,25.7743
-80.1288,26.1216
-80.1434,26.1223
-80.0952,26.1969
-80.1218,26.1387
-80.1229,26.1497
-80.1118,26.1656
-80.1434,26.1223
-80.1822,26.0984
-80.1746,26.1817
-80.2069,26.1443
-80.1728,26.1421
-80.181,26.0968
-80.2075,26.1487
-80.2246,26.0697
-80.1541,26.0989
-80.126,26.1042
-80.2264,26.1122
-80.252,26.1184
-80.2406,26.1848
-80.2582,26.1625
-80.2696,26.212
-80.2745,26.1502
-80.3165,26.152
-80.2644,26.1255
-80.3215,26.1097
-80.3681,26.1158
-80.4156,26.1168
-80.417,26.1136
-80.2723,26.0671
-80.1434,26.1223
-80.3339,26.0663
-80.3749,26.048
-80.4146,26.0596
-80.1344,26.1845
-80.336,26.0892
-80.1436,26.1219
-80.2601,26.129
-80.1434,26.1223
-80.2959,26.1654
-80.1434,26.1223
-80.2746,26.1793
-80.1434,26.1223
-80.2533,26.1209
-80.139,26.1221
-80.0679,26.7165
-80.0534,26.7153
-80.0756,26.8035
-80.0638,26.7832
-80.0582,26.67
-80.0827,26.6396
-80.0725,26.7492
-80.0603,26.8289
-80.0965,26.7162
-80.088,26.8467
-80.1741,26.6644
-80.2482,26.8055
-80.1596,26.6555
-80.253,26.6627
-80.126,26.656
-80.0929,26.6654
-80.1248,26.7197
-80.1669,26.8607
-80.0534,26.7153
-80.0664,26.5253
-80.0834,26.5175
-80.1072,26.376
-80.2109,26.3446
-80.0831,26.3587
-80.6724,26.6843
-80.0975,26.3799
-80.0844,26.3462
-80.1564,26.3464
-80.1749,26.3839
-80.061,26.5254
-80.1124,26.5354
-80.1418,26.5312
-80.6337,26.8592
-80.9492,26.7172
-80.0992,26.3096
-80.1412,26.3124
-80.0998,26.3184
-80.0793,26.4564
-80.1054,26.4564
-80.158,26.4517
-80.0728,26.4615
-80.2149,26.6048
-80.0723,26.6171
-80.1509,27.0813
-80.1201,26.9339
-80.8145,26.6931
-80.056,26.6182
-80.0946,26.6232
-80.0794,26.5747
-80.1291,26.5955
-80.0723,26.6171
-80.1326,26.6283
-80.0723,26.6171
-80.1683,26.6104
-80.0942,26.9342
-80.108,26.9831
-80.276,26.7383
-81.2188,26.8327
-80.1856,26.5384
-80.1896,26.5088
-80.0664,26.5253
-80.1364,27.0595
-80.6629,26.8142
-80.077,26.9217
-80.2144,26.9212
-80.0388,26.7206
-80.0831,26.3587
-80.0728,26.4615
-80.0656,26.4546
-80.1346,26.4543
-80.1104,26.3481
-80.0928,26.4116
-80.0831,26.3587
-80.7312,26.6701
-80.1813,26.403
-80.0831,26.3587
-80.2161,26.3907
-80.0831,26.3587
-82.2734,27.7648
-82.295,27.9318
-82.2859,27.9378
-82.2966,27.9551
-82.2881,27.9056
-82.1553,28.6611
-81.9963,28.6635
-82.0701,28.7997
-82.2185,28.4247
-82.1523,28.1822
-82.2446,28.3318
-82.2478,28.3101
-82.2138,27.992
-82.1767,27.9068
-82.3698,27.8411
-82.172,28.4658
-82.1363,28.7953
-82.1657,28.213
-82.1506,28.2151
-82.2057,28.2311
-82.1779,28.2303
-82.3063,28.2059
-82.3493,28.2637
-82.2903,28.2697
-82.1357,27.8293
-82.4821,28.1385
-82.461,28.1367
-82.4388,27.872
-82.5905,28.1421
-82.5152,28.1474
-82.4169,28.1801
-82.1339,28.013
-82.1347,28.0296
-82.1576,28.0699
-82.1138,28.0094
-82.1216,27.922
-82.4388,27.872
-82.3125,27.845
-82.4355,27.7015
-82.453,27.7201
-82.4102,27.7716
-82.3538,27.7147
-82.2693,28.3348
-82.4291,27.7144
-82.2882,28.3371
-82.3499,27.8633
-82.2755,27.8024
-82.4388,27.872
-82.2863,27.9922
-82.0616,28.7356
-82.4388,27.872
-82.2073,27.9634
-82.3082,28.0617
-82.1948,28.4625
-82.242,27.9408
-82.2364,27.9379
-82.243,27.8925
-82.0805,28.549
-82.3151,27.7015
-82.582,27.9961
-82.4597,27.9614
-82.463,27.9845
-82.4578,28.0173
-82.4334,27.9671
-82.4653,27.9306
-80.1324,34.3659
-79.4489,33.7419
-79.4783,33.8299
-79.7832,33.6878
-79.7418,33.8655
-79.1929,34.3445
-79.8715,33.5083
-79.4417,34.3398
-78.6508,33.8768
-79.4335,34.5613
-78.7934,33.9064
-78.9161,34.0558
-79.5597,34.6704
-79.3898,34.1562
-78.8044,33.7587
-79.2542,34.2044
-78.9736,33.6286
-79.0528,33.5507
-78.9137,33.6994
-78.9996,33.7389
-78.9787,33.7377
-79.5589,33.6625
-79.1625,34.2426
-78.6606,33.8343
-79.5929,33.9922
-80.065,34.5598
-79.1341,33.4508
-78.9632,33.6211
-78.9782,33.7226
-79.3221,34.1053
-79.83,33.5611
-79.7731,33.9281
-79.4783,34.258
-79.8865,34.4512
-79.5869,34.6405
-79.8011,34.7307
-78.68,33.816
-82.406,34.8472
-82.3956,34.8007
-82.3715,34.8377
-82.4538,34.8497
-82.3932,34.8001
-82.4538,34.8497
-82.3516,34.8285
-82.4538,34.8497
-82.4002,34.8921
-82.4538,34.8497
-82.4493,34.8533
-82.4538,34.8497
-82.4331,34.9249
-82.3626,34.8724
-82.3198,34.8661
-82.4538,34.8497
-82.4666,34.912
-82.3785,34.1819
-82.6304,34.5261
-82.7829,34.492
-82.8354,34.4381
-82.6251,34.4373
-82.7087,34.5271
-82.7614,34.4596
-82.5101,34.5087
-82.5805,34.0999
-82.7947,34.7401
-82.825,34.6831
-82.8374,34.6834
-82.7101,34.8474
-82.6093,35.0654
-82.4538,34.8497
-82.3367,34.3304
-82.4002,34.3344
-82.5796,34.829
-82.6531,34.8135
-82.5937,34.7901
-83.0297,34.5427
-82.2441,34.6578
-82.1147,34.5953
-82.1562,34.1758
-82.1631,34.1788
-82.1681,34.2124
-82.1582,34.223
-82.2674,34.8968
-82.2209,34.9453
-82.2271,34.9387
-82.2142,34.2882
-82.4255,34.4417
-82.6574,34.3198
-82.7654,34.6252
-82.6974,34.7872
-83.2776,34.7634
-82.6496,34.2126
-82.5136,35.0296
-82.3035,34.7807
-83.1134,34.8541
-82.9106,34.7247
-82.0292,34.1652
-82.7567,34.7648
-82.4673,34.6461
-82.7406,34.6369
-82.7058,34.9024
-82.9457,34.774
-82.4702,34.7244
-83.0883,34.7641
-82.9607,34.8728
-82.7568,34.5975
-82.9362,34.6828
-82.9397,34.6079
-82.2893,34.6962
-82.255,34.7512
-82.8278,34.8283
-82.4941,35.0289
-82.6897,34.3962
-82.8076,34.9706
-83.0375,34.897
-82.3197,34.9245
-82.353,35.0477
-82.8963,34.5226
-82.4272,35.0039
-83.0672,34.8457
-82.2678,34.4025
-83.1535,34.6965
-82.3047,34.2186
-83.0399,34.7516
-82.511,34.6206
-81.4942,35.1095
-81.1787,34.9926
-80.9342,34.8507
-81.2186,34.7149
-80.8584,34.9773
-80.9908,35.0502
-80.0958,34.7278
-81.2201,35.1065
-80.9891,34.797
-80.9092,34.7006
-80.9266,35.0108
-80.969,35.0628
-81.4306,34.9708
-80.3639,34.6546
-80.7616,34.749
-80.7817,34.6994
-80.6589,34.7673
-81.0101,34.7763
-81.2368,34.8677
-80.2428,34.7439
-80.3966,34.7722
-80.9891,34.6822
-81.0129,34.9151
-81.1787,34.9926
-81.0489,34.9681
-81.1787,34.9926
-80.191,34.7379
-81.3729,34.9084
-81.3896,35.0308
-80.8518,34.9739
-81.2245,34.9947
-81.7194,33.553
-81.7196,33.5604
-81.6951,33.5059
-81.5999,33.5377
-81.6465,33.6993
-81.5999,33.5377
-81.69,33.413
-81.3203,33.0077
-81.3523,33.2335
-81.247,33.2735
-81.869,33.5046
-81.2718,33.3645
-82.2027,34.0326
-82.1488,33.6505
-81.8649,33.4997
-81.966,33.8056
-81.3796,33.3804
-81.2586,32.9515
-81.8277,33.5182
-81.8147,33.563
-81.7976,33.3389
-81.7972,33.8231
-81.844,33.5179
-82.2719,33.9146
-81.5003,33.1093
-82.2187,33.7052
-81.5992,33.5073
-82.5324,34.0065
-81.9394,33.5251
-81.8639,33.4707
-81.164,33.1836
-82.2111,33.7854
-82.248,33.8329
-81.2258,33.0241
-81.8534,33.6938
-82.2979,33.9876
-81.2068,33.0988
-81.8098,33.6126
-81.7956,33.526
-81.4161,33.3926
-81.5136,33.4674
-81.9748,33.6028
-81.9651,33.5018
-82.32,33.8356
-80.5653,32.4244
-80.6698,32.4316
-80.7352,32.444
-80.661,32.3906
-80.689,32.3401
-80.7603,32.3823
-80.6003,32.4541
-80.8435,32.3301
-80.8721,32.2513
-81.1807,32.9413
-80.9307,32.5827
-81.1846,32.9299
-80.677,32.5527
-80.8686,32.1145
-80.9634,32.723
-81.2178,32.7375
-80.5383,32.3716
-81.1882,32.6816
-81.2396,32.6007
-81.239,32.8596
-81.0973,32.8729
-80.7997,32.2132
-80.7476,32.2077
-81.0669,32.2635
-80.7569,32.1665
-80.8916,32.9503
-80.7026,32.5384
-81.2398,32.8138
-81.1269,32.7888
-81.1078,32.5931
-80.6844,32.3874
-80.9257,32.4868
-80.661,32.3906
-81.2455,32.6786
-80.7192,32.5693
-80.8126,32.5431
-81.1667,32.468
-81.0288,32.8349
-80.8129,32.643
-84.2607,33.7717
-84.0379,33.9604
-84.302,34.1124
-84.2281,34.0782
-84.5572,33.9125
-84.592,33.8972
-84.3033,34.077
-84.0379,33.9604
-83.8261,34.0191
-84.0021,33.7192
-83.9684,33.6436
-83.8496,33.5293
-83.8649,33.5558
-83.8626,33.5146
-83.9632,33.8901
-83.8015,33.718
-83.8795,33.9883
-84.2388,33.8101
-84.2422,34.0268
-84.2941,34.0754
-84.0262,34.0425
-83.6835,33.6791
-84.0923,33.963
-84.1796,34.2897
-84.0379,33.9604
-84.295,33.7699
-84.2963,33.7748
-84.2632,33.7408
-84.2819,33.8123
-84.2489,33.6954
-84.2143,33.7278
-84.2963,33.7748
-84.161,33.6823
-84.0229,33.8178
-84.158,34.2321
-84.1031,34.2037
-84.1032,33.9295
-84.0126,34.0031
-84.0706,33.9418
-83.9573,33.9367
-83.9942,33.9496
-84.0725,33.8656
-84.0379,33.9604
-83.9922,33.9495
-83.8968,33.8769
-83.874,33.6706
-83.7908,33.4314
-83.7072,33.5149
-84.1009,33.7356
-84.5403,33.9382
-84.556,33.9328
-84.4633,34.0025
-84.5112,33.9653
-84.6076,33.9343
-84.5572,33.9125
-84.5038,34.0378
-84.4733,33.9282
-84.4385,33.9679
-84.5572,33.9125
-83.8951,33.5712
-84.1972,33.9381
-84.2053,33.7906
-84.0746,33.8913
-84.3859,34.0408
-84.3104,34.0213
-84.3616,34.0232
-84.0081,33.8635
-84.2585,33.7934
-84.5023,33.8796
-84.7106,33.8588
-84.5382,33.8631
-84.2018,33.7942
-84.216,33.857
-84.0746,33.8913
-84.1361,33.8105
-84.1802,33.758
-84.5471,33.9525
-84.0379,33.9604
-84.2438,33.9677
-84.184,33.906
-84.0683,33.6111
-84.1304,34.0256
-84.1529,33.9845
-84.147,34.026
-84.0379,33.9604
-84.105,33.9595
-84.6477,34.0756
-84.5894,34.0707
-84.9176,34.3595
-85.0696,34.0666
-85.1843,34.4411
-84.6307,33.8369
-84.3758,34.3393
-85.2533,33.5373
-85.1362,33.6534
-85.1286,33.7309
-84.5572,33.9125
-85.0792,33.5809
-85.1506,33.8283
-84.4909,34.2505
-84.4199,34.1993
-85.0499,33.6045
-85.0812,33.5798
-85.0961,33.5712
-85.0736,33.6189
-84.8204,34.187
-84.7673,34.2079
-84.6469,33.7655
-84.8457,34.2442
-85.3379,34.1167
-85.2459,34.0112
-84.6031,33.8332
-84.6859,33.9135
-85.2337,34.3333
-84.8278,33.9163
-84.7446,33.6897
-84.7477,33.7606
-84.7454,33.6989
-84.757,34.12
-85.3877,33.949
-84.7669,34.4652
-85.2349,33.8823
-84.7699,33.8673
-84.4583,34.2429
-84.4759,34.462
-84.6047,34.0287
-84.9973,34.2501
-84.4583,34.2429
-85.1825,34.1707
-84.303,34.4398
-85.1821,34.2804
-85.1818,33.643
-84.4583,34.2429
-84.6544,33.9951
-85.0594,33.9979
-84.7446,33.6897
-84.625,34.0177
-84.8621,33.9045
-84.625,34.0177
-85.1465,34.2507
-85.2138,34.2905
-85.2337,34.3333
-85.2231,34.2837
-84.5952,33.7838
-84.4904,34.234
-85.1671,33.4322
-84.7376,34.3379
-85.2337,34.3333
-85.1429,34.1593
-84.4912,34.5394
-85.3,33.7602
-84.3785,34.4027
-84.9739,34.1229
-85.0133,33.7677
-84.9297,33.7173
-85.2197,33.684
-84.562,34.3217
-84.7383,34.2717
-84.9254,33.5111
-84.8639,33.6634
-84.5117,34.106
-84.5717,34.1281
-84.1515,33.0457
-84.4769,33.2984
-84.447,33.0998
-84.2888,33.2782
-84.5809,33.5648
-84.4806,33.4679
-84.4738,33.3943
-83.9079,33.25
-85.134,33.278
-84.5836,33.1274
-84.835,33.2473
-84.7402,33.0468
-84.2728,33.2549
-84.2734,33.2404
-84.2947,33.4124
-84.5685,33.2322
-84.9309,33.1644
-83.9784,33.282
-84.0287,33.3224
-84.359,33.5242
-84.3513,33.5007
-84.3797,33.4944
-85.0739,33.0243
-84.9577,33.0249
-84.0982,33.3449
-84.3136,33.4429
-84.7444,33.2101
-84.055,33.4768
-84.1544,33.451
-84.3169,33.0134
-84.1759,33.141
-84.4558,32.9978
-84.7566,33.2734
-84.3247,33.5849
-85.049,33.0457
-84.8194,33.3696
-84.8142,33.361
-84.7121,33.3958
-84.299,33.2657
-84.679,33.5242
-84.5635,33.3915
-84.59,33.3968
-84.7561,33.3514
-84.5163,33.6259
-84.2782,33.5808
-84.4003,33.5531
-84.8744,33.4299
-84.5918,33.2845
-84.654,33.4013
-84.2165,33.5633
-84.2898,33.3453
-84.2424,32.9717
-84.3324,32.9015
-84.3513,33.5007
-84.3371,33.6369
-84.6371,33.326
-84.5914,33.4719
-84.5499,33.5832
-84.3795,33.1598
-84.5986,32.9813
-84.2939,33.6166
-84.3108,33.1002
-84.4364,33.5667
-84.3745,33.6115
-84.3513,33.5007
-84.4741,33.8444
-84.3888,33.7525
-84.4293,33.8482
-84.3851,33.832
-84.3514,33.786
-84.336,33.7691
-84.3757,33.7718
-84.3883,33.7984
-84.4232,33.7278
-84.4702,33.723
-84.3781,33.7467
-84.3935,33.7683
-84.4255,33.7561
-84.3808,33.7051
-84.3339,33.7217
-84.3169,33.7498
-84.4454,33.7865
-84.3351,33.8687
-84.4236,33.6568
-84.4741,33.8444
-84.3248,33.7952
-84.3549,33.8206
-84.4741,33.8444
-84.3582,33.8482
-84.42,33.8627
-84.3958,33.9335
-84.3214,33.8236
-84.5205,33.7224
-84.398,33.7763
-84.0746,33.8913
-84.3872,33.7489
-84.5545,33.7406
-84.4618,33.6428
-84.3249,33.9669
-84.4629,33.8713
-84.2539,33.8932
-84.2905,33.8879
-84.3761,33.8842
-84.4741,33.8444
-84.448,33.6919
-84.287,33.8513
-84.3334,33.9267
-84.4741,33.8444
-84.4813,33.6053
-84.3411,33.9795
-84.4741,33.8444
-84.3896,33.6675
-84.4741,33.8444
-84.0746,33.8913
-84.4741,33.8444
-84.388,33.749
-84.0746,33.8913
-84.2716,33.9378
-84.4741,33.8444
-84.0746,33.8913
-84.3992,33.791
-84.4741,33.8444
-84.0746,33.8913
