zip,place,state,lat,lon
48097,Yale,MI,43.126,-82.8295
48098,Troy,MI,42.5991,-83.1789
48099,Troy,MI,42.5876,-83.1737
48101,Allen Park,MI,42.2522,-83.212
48103,Ann Arbor,MI,42.2794,-83.784
48104,Ann Arbor,MI,42.2694,-83.7282
48105,Ann Arbor,MI,42.3042,-83.7068
48106,Ann Arbor,MI,42.2535,-83.8366
48108,Ann Arbor,MI,42.2328,-83.7015
48109,Ann Arbor,MI,42.2776,-83.7409
48110,Azalia,MI,42.0082,-83.6643
48111,Belleville,MI,42.1949,-83.4854
48112,Belleville,MI,42.2048,-83.4852
48113,Ann Arbor,MI,42.2535,-83.8366
48114,Brighton,MI,42.57,-83.7484
48115,Bridgewater,MI,42.1602,-83.9117
48116,Brighton,MI,42.5371,-83.7756
48117,Carleton,MI,42.0529,-83.3755
48118,Chelsea,MI,42.3207,-84.0334
48120,Dearborn,MI,42.3223,-83.1763
48121,Dearborn,MI,42.2399,-83.1508
48122,Melvindale,MI,42.2812,-83.1826
48123,Dearborn,MI,42.2399,-83.1508
48124,Dearborn,MI,42.2941,-83.2536
48125,Dearborn Heights,MI,42.2768,-83.2606
48126,Dearborn,MI,42.3349,-83.1801
48127,Dearborn Heights,MI,42.3353,-83.2864
48128,Dearborn,MI,42.32,-83.2701
48130,Dexter,MI,42.3583,-83.9
48131,Dundee,MI,41.9514,-83.6522
48133,Erie,MI,41.7829,-83.4958
48134,Flat Rock,MI,42.1055,-83.2795
48135,Garden City,MI,42.3242,-83.3402
48136,Garden City,MI,42.2399,-83.1508
48137,Gregory,MI,42.496,-84.0847
48138,Grosse Ile,MI,42.1352,-83.1561
48139,Hamburg,MI,42.4523,-83.8147
48140,Ida,MI,41.8549,-83.5916
48141,Inkster,MI,42.294,-83.3146
48143,Lakeland,MI,42.4573,-83.8366
48144,Lambertville,MI,41.7531,-83.6259
48145,La Salle,MI,41.8585,-83.4715
48146,Lincoln Park,MI,42.2422,-83.1807
48150,Livonia,MI,42.3615,-83.3649
48151,Livonia,MI,42.3684,-83.3527
48152,Livonia,MI,42.4258,-83.3636
48153,Livonia,MI,42.3684,-83.3527
48154,Livonia,MI,42.3958,-83.3772
48157,Luna Pier,MI,41.8146,-83.4382
48158,Manchester,MI,42.1555,-84.0332
48159,Maybee,MI,42.0288,-83.5179
48160,Milan,MI,42.0914,-83.6776
48161,Monroe,MI,41.908,-83.4719
48162,Monroe,MI,41.9293,-83.4448
48164,New Boston,MI,42.1449,-83.3589
48165,New Hudson,MI,42.5076,-83.6342
48166,Newport,MI,41.9766,-83.2804
48167,Northville,MI,42.4262,-83.4794
48168,Northville,MI,42.4086,-83.4978
48169,Pinckney,MI,42.4596,-83.9099
48170,Plymouth,MI,42.3688,-83.4799
48173,Rockwood,MI,42.0731,-83.2127
48174,Romulus,MI,42.2223,-83.3966
48175,Salem,MI,42.4056,-83.5781
48176,Saline,MI,42.1698,-83.7849
48177,Samaria,MI,41.8076,-83.5793
48178,South Lyon,MI,42.4567,-83.659
48179,South Rockwood,MI,42.0624,-83.2663
48180,Taylor,MI,42.2317,-83.2673
48182,Temperance,MI,41.7682,-83.5797
48183,Trenton,MI,42.1382,-83.2179
48184,Wayne,MI,42.2768,-83.3758
48185,Westland,MI,42.3358,-83.3846
48186,Westland,MI,42.289,-83.3686
48187,Canton,MI,42.332,-83.4695
48188,Canton,MI,42.291,-83.465
48189,Whitmore Lake,MI,42.4289,-83.7828
48190,Whittaker,MI,42.1244,-83.5946
48191,Willis,MI,42.1292,-83.5687
48192,Wyandotte,MI,42.2084,-83.1616
48193,Riverview,MI,42.1782,-83.2461
48195,Southgate,MI,42.2044,-83.1999
48197,Ypsilanti,MI,42.2325,-83.6336
48198,Ypsilanti,MI,42.2439,-83.583
48201,Detroit,MI,42.3474,-83.0604
48202,Detroit,MI,42.377,-83.0796
48203,Highland Park,MI,42.4212,-83.1009
48204,Detroit,MI,42.3661,-83.1422
48205,Detroit,MI,42.4313,-82.9813
48206,Detroit,MI,42.3749,-83.1087
48207,Detroit,MI,42.3524,-83.0271
48208,Detroit,MI,42.3495,-83.0927
48209,Detroit,MI,42.3097,-83.1155
48210,Detroit,MI,42.3376,-83.1303
48211,Detroit,MI,42.3809,-83.0409
48212,Hamtramck,MI,42.4081,-83.0583
48213,Detroit,MI,42.3982,-82.9925
48214,Detroit,MI,42.3669,-82.9938
48215,Detroit,MI,42.3773,-82.9513
48216,Detroit,MI,42.3275,-83.0827
48217,Detroit,MI,42.2719,-83.1545
48218,River Rouge,MI,42.2692,-83.1364
48219,Detroit,MI,42.426,-83.2495
48220,Ferndale,MI,42.4586,-83.1363
48221,Detroit,MI,42.426,-83.15
48222,Detroit,MI,42.2399,-83.1508
48223,Detroit,MI,42.3945,-83.2454
48224,Detroit,MI,42.4098,-82.9441
48225,Harper Woods,MI,42.4377,-82.9289
48226,Detroit,MI,42.3333,-83.0484
48227,Detroit,MI,42.3883,-83.1937
48228,Detroit,MI,42.3547,-83.2168
48229,Ecorse,MI,42.2519,-83.1489
48230,Grosse Pointe,MI,42.3847,-82.9244
48231,Detroit,MI,42.3314,-83.0458
48233,Detroit,MI,42.2399,-83.1508
48234,Detroit,MI,42.4337,-83.0434
48235,Detroit,MI,42.4261,-83.1951
48236,Grosse Pointe,MI,42.4274,-82.9002
48237,Oak Park,MI,42.4662,-83.184
48238,Detroit,MI,42.3959,-83.1411
48239,Redford,MI,42.3756,-83.2889
48240,Redford,MI,42.4264,-83.3017
48242,Detroit,MI,42.2166,-83.3532
48243,Detroit,MI,42.3314,-83.0458
48244,Detroit,MI,42.2399,-83.1508
48255,Detroit,MI,42.3314,-83.0458
48260,Detroit,MI,42.2399,-83.1508
48264,Detroit,MI,42.3314,-83.0458
48265,Detroit,MI,42.2399,-83.1508
48267,Detroit,MI,42.3314,-83.0458
48277,Detroit,MI,42.2399,-83.1508
48279,Detroit,MI,42.3314,-83.0458
48288,Detroit,MI,42.2399,-83.1508
48301,Bloomfield Hills,MI,42.5445,-83.2792
48302,Bloomfield Hills,MI,42.5848,-83.2821
48303,Bloomfield Hills,MI,42.5836,-83.2455
48304,Bloomfield Hills,MI,42.587,-83.2359
48306,Rochester,MI,42.7262,-83.1566
48307,Rochester,MI,42.6593,-83.1225
48308,Rochester,MI,42.6806,-83.1338
48309,Rochester,MI,42.6626,-83.1837
48310,Sterling Heights,MI,42.5648,-83.0701
48311,Sterling Heights,MI,42.5803,-83.0302
48312,Sterling Heights,MI,42.5592,-83.0029
48313,Sterling Heights,MI,42.6005,-82.9998
48314,Sterling Heights,MI,42.6124,-83.0345
48315,Utica,MI,42.671,-82.9988
48316,Utica,MI,42.6885,-83.0548
48317,Utica,MI,42.6413,-83.0504
48318,Utica,MI,42.6261,-83.0335
48320,Keego Harbor,MI,42.6114,-83.3356
48321,Auburn Hills,MI,42.6601,-83.3863
48322,West Bloomfield,MI,42.5424,-83.3793
48323,West Bloomfield,MI,42.5683,-83.3805
48324,West Bloomfield,MI,42.5961,-83.3819
48325,West Bloomfield,MI,42.6601,-83.3863
48326,Auburn Hills,MI,42.6583,-83.2375
48327,Waterford,MI,42.6438,-83.4076
48328,Waterford,MI,42.6429,-83.3546
48329,Waterford,MI,42.6877,-83.3879
48330,Drayton Plains,MI,42.6754,-83.3637
48331,Farmington,MI,42.5051,-83.4072
48332,Farmington,MI,42.4645,-83.3763
48334,Farmington,MI,42.5065,-83.3484
48335,Farmington,MI,42.4617,-83.4053
48336,Farmington,MI,42.4656,-83.3638
48340,Pontiac,MI,42.668,-83.2893
48341,Pontiac,MI,42.6294,-83.3041
48342,Pontiac,MI,42.6439,-83.2792
48343,Pontiac,MI,42.6389,-83.291
48346,Clarkston,MI,42.7239,-83.4232
48347,Clarkston,MI,42.6601,-83.3863
48348,Clarkston,MI,42.7605,-83.404
48350,Davisburg,MI,42.7496,-83.5358
48353,Hartland,MI,42.6356,-83.7147
48356,Highland,MI,42.6692,-83.5895
48357,Highland,MI,42.6595,-83.637
48359,Lake Orion,MI,42.7231,-83.2769
48360,Lake Orion,MI,42.7429,-83.272
48361,Lake Orion,MI,42.7845,-83.2397
48362,Lake Orion,MI,42.7763,-83.2748
48363,Oakland,MI,42.7732,-83.1711
48366,Lakeville,MI,42.8214,-83.1502
48367,Leonard,MI,42.8437,-83.1406
48370,Oxford,MI,42.8265,-83.2005
48371,Oxford,MI,42.8223,-83.2829
48374,Novi,MI,42.4735,-83.5224
48375,Novi,MI,42.4604,-83.4577
48376,Novi,MI,42.471,-83.4748
48377,Novi,MI,42.4992,-83.4773
48380,Milford,MI,42.602,-83.6508
48381,Milford,MI,42.5758,-83.5924
48382,Commerce Township,MI,42.5834,-83.5009
48383,White Lake,MI,42.658,-83.5398
48386,White Lake,MI,42.641,-83.4738
48387,Union Lake,MI,42.6148,-83.4469
48390,Walled Lake,MI,42.5582,-83.4773
48391,Walled Lake,MI,42.5378,-83.481
48393,Wixom,MI,42.534,-83.5285
48397,Warren,MI,42.4917,-83.0402
48401,Applegate,MI,43.3619,-82.6479
48410,Argyle,MI,43.5589,-82.9455
48411,Atlas,MI,42.94,-83.5369
48412,Attica,MI,43.0547,-83.1668
48413,Bad Axe,MI,43.8067,-83.0054
48414,Bancroft,MI,42.882,-84.1207
48415,Birch Run,MI,43.2649,-83.7903
48416,Brown City,MI,43.2171,-82.9978
48417,Burt,MI,43.2404,-83.9511
48418,Byron,MI,42.8059,-83.973
48419,Carsonville,MI,43.4258,-82.6022
48420,Clio,MI,43.1779,-83.7249
48421,Columbiaville,MI,43.1503,-83.3811
48422,Croswell,MI,43.2622,-82.6337
48423,Davison,MI,43.0348,-83.5268
48426,Decker,MI,43.4775,-83.0638
48427,Deckerville,MI,43.5151,-82.7191
48428,Dryden,MI,42.9378,-83.1501
48429,Durand,MI,42.9117,-83.9877
48430,Fenton,MI,42.7851,-83.7294
48432,Filion,MI,43.9014,-82.9825
48433,Flushing,MI,43.072,-83.8424
48434,Forestville,MI,43.6632,-82.6133
48435,Fostoria,MI,43.2645,-83.3796
48436,Gaines,MI,42.8813,-83.8855
48437,Genesee,MI,43.1123,-83.6154
48438,Goodrich,MI,42.9147,-83.4845
48439,Grand Blanc,MI,42.9282,-83.6264
48440,Hadley,MI,42.9545,-83.4033
48441,Harbor Beach,MI,43.8312,-82.6886
48442,Holly,MI,42.7905,-83.6127
48444,Imlay City,MI,43.0425,-83.0708
48445,Kinde,MI,43.948,-82.9755
48446,Lapeer,MI,43.0579,-83.3332
48449,Lennon,MI,42.9693,-83.9279
48450,Lexington,MI,43.2435,-82.5301
48451,Linden,MI,42.8104,-83.7993
48453,Marlette,MI,43.3399,-83.0573
48454,Melvin,MI,43.193,-82.8393
48455,Metamora,MI,42.9414,-83.2891
48456,Minden City,MI,43.6814,-82.7299
48457,Montrose,MI,43.1754,-83.8824
48458,Mount Morris,MI,43.116,-83.6895
48460,New Lothrop,MI,43.1388,-83.9851
48461,North Branch,MI,43.2069,-83.2267
48462,Ortonville,MI,42.8409,-83.4288
48463,Otisville,MI,43.1706,-83.5172
48464,Otter Lake,MI,43.2183,-83.4242
48465,Palms,MI,43.6257,-82.7017
48466,Peck,MI,43.2694,-82.8193
48467,Port Austin,MI,44.0223,-82.9984
48468,Port Hope,MI,43.928,-82.7529
48469,Port Sanilac,MI,43.4329,-82.5468
48470,Ruth,MI,43.7404,-82.7414
48471,Sandusky,MI,43.4055,-82.8409
48472,Snover,MI,43.4886,-82.9301
48473,Swartz Creek,MI,42.9468,-83.817
48475,Ubly,MI,43.6896,-82.964
48476,Vernon,MI,42.9406,-84.0328
48480,Grand Blanc,MI,42.918,-83.617
48501,Flint,MI,42.9659,-83.7808
48502,Flint,MI,43.0151,-83.6948
48503,Flint,MI,43.0128,-83.6914
48504,Flint,MI,43.0573,-83.7498
48505,Flint,MI,43.0634,-83.7001
48506,Flint,MI,43.0653,-83.631
48507,Flint,MI,42.9821,-83.734
48509,Burton,MI,43.0259,-83.6041
48519,Burton,MI,42.9859,-83.6135
48529,Burton,MI,42.9744,-83.6629
48531,Flint,MI,43.002,-83.6925
48532,Flint,MI,43.0111,-83.803
48550,Flint,MI,43.0349,-83.6887
48551,Flint,MI,42.979,-83.7131
48552,Flint,MI,42.9779,-83.7131
48553,Flint,MI,42.9736,-83.7203
48554,Flint,MI,42.9722,-83.7946
48555,Flint,MI,43.0113,-83.7108
48556,Flint,MI,43.0327,-83.6463
48557,Flint,MI,43.0806,-83.7837
48601,Saginaw,MI,43.4047,-83.9156
48602,Saginaw,MI,43.4248,-83.9745
48603,Saginaw,MI,43.4631,-84.0297
48604,Saginaw,MI,43.4732,-83.9514
48605,Saginaw,MI,43.4588,-84.0518
48606,Saginaw,MI,43.3485,-84.0326
48607,Saginaw,MI,43.4301,-83.9319
48608,Saginaw,MI,43.3485,-84.0326
48609,Saginaw,MI,43.3869,-84.0926
48610,Alger,MI,44.1395,-84.1872
48611,Auburn,MI,43.608,-84.1027
48612,Beaverton,MI,43.8866,-84.4241
48613,Bentley,MI,43.9267,-84.1053
48614,Brant,MI,43.2548,-84.2978
48615,Breckenridge,MI,43.3935,-84.5023
48616,Chesaning,MI,43.1824,-84.1122
48617,Clare,MI,43.8223,-84.7635
48618,Coleman,MI,43.7494,-84.5911
48619,Comins,MI,44.8264,-84.0261
48620,Edenville,MI,43.7774,-84.3813
48621,Fairview,MI,44.7205,-84.0525
48622,Farwell,MI,43.8342,-84.8754
48623,Freeland,MI,43.5161,-84.1822
48624,Gladwin,MI,44.0296,-84.4968
48625,Harrison,MI,44.0285,-84.7729
48626,Hemlock,MI,43.4099,-84.2266
48627,Higgins Lake,MI,44.3871,-84.7013
48628,Hope,MI,43.7882,-84.3296
48629,Houghton Lake,MI,44.3147,-84.7647
48630,Houghton Lake Heights,MI,44.3275,-84.7745
48631,Kawkawlin,MI,43.6794,-83.9927
48632,Lake,MI,43.8575,-85.0219
48633,Lake George,MI,43.9634,-84.947
48634,Linwood,MI,43.7714,-84.0513
48635,Lupton,MI,44.3976,-83.9905
48636,Luzerne,MI,44.6001,-84.2931
48637,Merrill,MI,43.3939,-84.3308
48638,Saginaw,MI,43.4343,-84.0091
48640,Midland,MI,43.6376,-84.268
48641,Midland,MI,43.5383,-84.3878
48642,Midland,MI,43.6375,-84.1979
48647,Mio,MI,44.6665,-84.1353
48649,Oakley,MI,43.1505,-84.2094
48650,Pinconning,MI,43.8491,-84.0082
48651,Prudenville,MI,44.2974,-84.6627
48652,Rhodes,MI,43.8517,-84.2134
48653,Roscommon,MI,44.4839,-84.6601
48654,Rose City,MI,44.4167,-84.1256
48655,Saint Charles,MI,43.2863,-84.1598
48656,Saint Helen,MI,44.3665,-84.4247
48657,Sanford,MI,43.7204,-84.3954
48658,Standish,MI,43.9733,-83.9433
48659,Sterling,MI,44.0669,-84.0505
48661,West Branch,MI,44.279,-84.2286
48662,Wheeler,MI,43.3962,-84.4243
48663,Saginaw,MI,43.4195,-83.9508
48667,Midland,MI,43.6156,-84.2472
48670,Midland,MI,43.6375,-84.2568
48674,Midland,MI,43.6129,-84.1971
48686,Midland,MI,43.6473,-84.3873
48701,Akron,MI,43.5844,-83.5393
48703,Au Gres,MI,44.0338,-83.702
48705,Barton City,MI,44.702,-83.5994
48706,Bay City,MI,43.6088,-83.953
48707,Bay City,MI,43.7378,-83.9333
48708,Bay City,MI,43.5821,-83.8781
48710,University Center,MI,43.5566,-83.9943
48720,Bay Port,MI,43.8377,-83.3525
48721,Black River,MI,44.8138,-83.3407
48722,Bridgeport,MI,43.3553,-83.8549
48723,Caro,MI,43.4833,-83.3835
48724,Carrollton,MI,43.4586,-83.9303
48725,Caseville,MI,43.9429,-83.2659
48726,Cass City,MI,43.5797,-83.1733
48727,Clifford,MI,43.31,-83.1741
48728,Curran,MI,44.7336,-83.832
48729,Deford,MI,43.4735,-83.1702
48730,East Tawas,MI,44.3008,-83.4776
48731,Elkton,MI,43.8344,-83.1786
48732,Essexville,MI,43.6069,-83.8217
48733,Fairgrove,MI,43.5126,-83.5835
48734,Frankenmuth,MI,43.341,-83.7475
48735,Gagetown,MI,43.6543,-83.2628
48737,Glennie,MI,44.5582,-83.6899
48738,Greenbush,MI,44.548,-83.3269
48739,Hale,MI,44.3819,-83.8359
48740,Harrisville,MI,44.6546,-83.3424
48741,Kingston,MI,43.3982,-83.1847
48742,Lincoln,MI,44.7111,-83.3947
48743,Long Lake,MI,44.4197,-83.8719
48744,Mayville,MI,43.3562,-83.3725
48745,Mikado,MI,44.5833,-83.4355
48746,Millington,MI,43.2718,-83.5619
48747,Munger,MI,43.5286,-83.7672
48748,National City,MI,44.3137,-83.6839
48749,Omer,MI,44.0499,-83.843
48750,Oscoda,MI,44.4465,-83.3619
48754,Owendale,MI,43.7206,-83.2307
48755,Pigeon,MI,43.8179,-83.2755
48756,Prescott,MI,44.21,-84.0212
48757,Reese,MI,43.4531,-83.7015
48758,Richville,MI,43.4073,-83.6762
48759,Sebewaing,MI,43.7289,-83.4366
48760,Silverwood,MI,43.3141,-83.272
48761,South Branch,MI,44.5014,-83.8686
48762,Spruce,MI,44.8224,-83.5044
48763,Tawas City,MI,44.2675,-83.5449
48764,Tawas City,MI,44.2665,-83.5192
48765,Turner,MI,44.1105,-83.7019
48766,Twining,MI,44.1293,-83.8491
48767,Unionville,MI,43.6473,-83.4699
48768,Vassar,MI,43.3691,-83.5844
48770,Whittemore,MI,44.2325,-83.8068
48787,Frankenmuth,MI,43.335,-83.7494
48801,Alma,MI,43.3809,-84.6635
48804,Mount Pleasant,MI,43.6406,-84.8474
48805,Okemos,MI,42.5992,-84.372
48806,Ashley,MI,43.1891,-84.488
48807,Bannister,MI,43.1615,-84.3597
48808,Bath,MI,42.8206,-84.4545
48809,Belding,MI,43.0885,-85.2313
48811,Carson City,MI,43.1695,-84.8653
48812,Cedar Lake,MI,43.4138,-84.9753
48813,Charlotte,MI,42.5702,-84.8352
48815,Clarksville,MI,42.8302,-85.2494
48816,Cohoctah,MI,42.7598,-83.9486
48817,Corunna,MI,43.0414,-84.0276
48818,Crystal,MI,43.2624,-84.8993
48819,Dansville,MI,42.5505,-84.2939
48820,Dewitt,MI,42.8428,-84.5797
48821,Dimondale,MI,42.6501,-84.6486
48822,Eagle,MI,42.8263,-84.759
48823,East Lansing,MI,42.7388,-84.4764
48824,East Lansing,MI,42.7283,-84.4882
48825,East Lansing,MI,42.7238,-84.4648
48826,East Lansing,MI,42.737,-84.4839
48827,Eaton Rapids,MI,42.5166,-84.6565
48829,Edmore,MI,43.4116,-85.028
48830,Elm Hall,MI,43.3639,-84.8362
48831,Elsie,MI,43.0886,-84.3869
48832,Elwell,MI,43.4106,-84.7631
48833,Eureka,MI,43.1036,-84.5139
48834,Fenwick,MI,43.1497,-85.0666
48835,Fowler,MI,42.9941,-84.76
48836,Fowlerville,MI,42.6614,-84.0721
48837,Grand Ledge,MI,42.7529,-84.7373
48838,Greenville,MI,43.1793,-85.2497
48840,Haslett,MI,42.7531,-84.3989
48841,Henderson,MI,43.1143,-84.2369
48842,Holt,MI,42.6394,-84.5242
48843,Howell,MI,42.6159,-83.9248
48844,Howell,MI,42.6035,-83.9112
48845,Hubbardston,MI,43.0923,-84.8422
48846,Ionia,MI,42.9859,-85.071
48847,Ithaca,MI,43.2828,-84.6088
48848,Laingsburg,MI,42.8627,-84.353
48849,Lake Odessa,MI,42.7863,-85.1357
48850,Lakeview,MI,43.4269,-85.2924
48851,Lyons,MI,42.9634,-84.9209
48852,Mcbrides,MI,43.3503,-85.0517
48853,Maple Rapids,MI,43.0992,-84.6898
48854,Mason,MI,42.5796,-84.4561
48855,Howell,MI,42.6871,-83.914
48856,Middleton,MI,43.1689,-84.7552
48857,Morrice,MI,42.8385,-84.1768
48858,Mount Pleasant,MI,43.6013,-84.7736
48859,Mount Pleasant,MI,43.5647,-84.8473
48860,Muir,MI,43.0439,-84.9391
48861,Mulliken,MI,42.7377,-84.8979
48862,North Star,MI,43.2484,-84.5433
48864,Okemos,MI,42.7053,-84.4187
48865,Orleans,MI,43.0895,-85.1165
48866,Ovid,MI,42.9969,-84.3649
48867,Owosso,MI,42.9934,-84.1595
48870,Palo,MI,43.1125,-84.9856
48871,Perrinton,MI,43.1649,-84.666
48872,Perry,MI,42.82,-84.2313
48873,Pewamo,MI,43.0007,-84.8492
48874,Pompeii,MI,43.1863,-84.6017
48875,Portland,MI,42.8624,-84.9139
48876,Potterville,MI,42.6398,-84.7346
48877,Riverdale,MI,43.4017,-84.8429
48878,Rosebush,MI,43.6843,-84.7833
48879,Saint Johns,MI,43.0059,-84.5719
48880,Saint Louis,MI,43.4278,-84.5952
48881,Saranac,MI,42.9357,-85.203
48882,Shaftsburg,MI,42.804,-84.2959
48883,Shepherd,MI,43.5657,-84.5873
48884,Sheridan,MI,43.2126,-85.0468
48885,Sidney,MI,43.2358,-85.1207
48886,Six Lakes,MI,43.4337,-85.1416
48887,Smyrna,MI,43.0595,-85.2628
48888,Stanton,MI,43.3058,-85.0995
48889,Sumner,MI,43.3091,-84.7907
48890,Sunfield,MI,42.7693,-84.9813
48891,Vestaburg,MI,43.387,-84.9082
48892,Webberville,MI,42.663,-84.1701
48893,Weidman,MI,43.6453,-85.0046
48894,Westphalia,MI,42.9328,-84.8083
48895,Williamston,MI,42.6967,-84.2926
48896,Winn,MI,43.5234,-84.9017
48897,Woodland,MI,42.7057,-85.1326
48901,Lansing,MI,42.7325,-84.5555
48906,Lansing,MI,42.7635,-84.558
48908,Lansing,MI,42.5961,-84.8382
48909,Lansing,MI,42.7325,-84.5555
48910,Lansing,MI,42.7008,-84.549
48911,Lansing,MI,42.6797,-84.5772
48912,Lansing,MI,42.7371,-84.5244
48913,Lansing,MI,42.7325,-84.5555
48915,Lansing,MI,42.7391,-84.5704
48916,Lansing,MI,42.7325,-84.5555
48917,Lansing,MI,42.7376,-84.6244
48918,Lansing,MI,42.7325,-84.5555
48919,Lansing,MI,42.7286,-84.5517
48922,Lansing,MI,42.7325,-84.5587
48924,Lansing,MI,42.7325,-84.5555
48929,Lansing,MI,42.7325,-84.5587
48933,Lansing,MI,42.7334,-84.5571
48937,Lansing,MI,42.7487,-84.559
48951,Lansing,MI,42.7035,-84.5365
48956,Lansing,MI,42.7325,-84.5587
48980,Lansing,MI,42.7325,-84.5555
49001,Kalamazoo,MI,42.2736,-85.5457
49002,Portage,MI,42.1938,-85.5639
49003,Kalamazoo,MI,42.2454,-85.5299
49004,Kalamazoo,MI,42.3518,-85.5621
49005,Kalamazoo,MI,42.2917,-85.5872
49006,Kalamazoo,MI,42.2922,-85.633
49007,Kalamazoo,MI,42.3024,-85.5882
49008,Kalamazoo,MI,42.2624,-85.6096
49009,Kalamazoo,MI,42.2809,-85.6863
49010,Allegan,MI,42.5256,-85.8661
49011,Athens,MI,42.103,-85.2317
49012,Augusta,MI,42.3563,-85.354
49013,Bangor,MI,42.3312,-86.1311
49014,Battle Creek,MI,42.303,-85.1304
49015,Battle Creek,MI,42.3028,-85.2128
49016,Battle Creek,MI,42.2464,-85.0045
49017,Battle Creek,MI,42.3173,-85.1782
49018,Battle Creek,MI,42.2464,-85.0045
49019,Kalamazoo,MI,42.2454,-85.5299
49020,Bedford,MI,42.3953,-85.2322
49021,Bellevue,MI,42.4525,-85.0489
49022,Benton Harbor,MI,42.1086,-86.4234
49023,Benton Harbor,MI,42.1167,-86.4542
49024,Portage,MI,42.1974,-85.6194
49026,Bloomingdale,MI,42.3842,-85.9568
49027,Breedsville,MI,42.3465,-86.0725
49028,Bronson,MI,41.8643,-85.1838
49029,Burlington,MI,42.1239,-85.105
49030,Burr Oak,MI,41.8459,-85.3345
49031,Cassopolis,MI,41.8968,-85.9923
49032,Centreville,MI,41.9217,-85.4963
49033,Ceresco,MI,42.2127,-85.1128
49034,Climax,MI,42.234,-85.3238
49035,Cloverdale,MI,42.5951,-85.3086
49036,Coldwater,MI,41.9255,-85.0057
49037,Battle Creek,MI,42.3453,-85.2178
49038,Coloma,MI,42.203,-86.3225
49039,Hagar Shores,MI,42.2248,-86.3723
49040,Colon,MI,41.9576,-85.3306
49041,Comstock,MI,42.2867,-85.5133
49042,Constantine,MI,41.846,-85.6571
49043,Covert,MI,42.2911,-86.2743
49045,Decatur,MI,42.1012,-86.0338
49046,Delton,MI,42.5141,-85.4067
49047,Dowagiac,MI,41.991,-86.1168
49048,Kalamazoo,MI,42.3189,-85.5152
49050,Dowling,MI,42.5015,-85.2495
49051,East Leroy,MI,42.1961,-85.2311
49052,Fulton,MI,42.1391,-85.3227
49053,Galesburg,MI,42.2948,-85.4237
49055,Gobles,MI,42.3702,-85.8536
49056,Grand Junction,MI,42.3761,-86.0541
49057,Hartford,MI,42.2088,-86.1687
49058,Hastings,MI,42.643,-85.2937
49060,Hickory Corners,MI,42.4237,-85.3998
49061,Jones,MI,41.9129,-85.8341
49062,Kendall,MI,42.3618,-85.8141
49063,Lacota,MI,42.4136,-86.1298
49064,Lawrence,MI,42.2076,-86.0525
49065,Lawton,MI,42.1545,-85.829
49066,Leonidas,MI,42.0294,-85.3497
49067,Marcellus,MI,42.0275,-85.7988
49068,Marshall,MI,42.272,-84.9583
49070,Martin,MI,42.537,-85.6417
49071,Mattawan,MI,42.2451,-85.7943
49072,Mendon,MI,42.0143,-85.4727
49073,Nashville,MI,42.5937,-85.122
49074,Nazareth,MI,42.2454,-85.5299
49075,Nottawa,MI,41.9189,-85.4489
49076,Olivet,MI,42.4459,-84.8973
49077,Oshtemo,MI,42.2589,-85.6775
49078,Otsego,MI,42.4723,-85.7035
49079,Paw Paw,MI,42.2349,-85.9005
49080,Plainwell,MI,42.4544,-85.5994
49081,Portage,MI,42.1718,-85.6178
49082,Quincy,MI,41.9442,-84.8839
49083,Richland,MI,42.3757,-85.4447
49084,Riverside,MI,42.1834,-86.3828
49085,Saint Joseph,MI,42.064,-86.4783
49087,Schoolcraft,MI,42.1329,-85.6637
49088,Scotts,MI,42.1819,-85.4685
49089,Sherwood,MI,42.0107,-85.2408
49090,South Haven,MI,42.4041,-86.2542
49091,Sturgis,MI,41.8089,-85.4264
49092,Tekonsha,MI,42.0863,-84.9926
49093,Three Rivers,MI,41.9596,-85.6371
49094,Union City,MI,42.0551,-85.1356
49095,Vandalia,MI,41.8955,-85.8755
49096,Vermontville,MI,42.6392,-85.011
49097,Vicksburg,MI,42.1209,-85.5024
49098,Watervliet,MI,42.1938,-86.2604
49099,White Pigeon,MI,41.7929,-85.675
49101,Baroda,MI,41.9488,-86.4913
49102,Berrien Center,MI,41.9484,-86.285
49103,Berrien Springs,MI,41.948,-86.354
49104,Berrien Springs,MI,41.9464,-86.3389
49106,Bridgman,MI,41.9362,-86.5543
49107,Buchanan,MI,41.8327,-86.3708
49111,Eau Claire,MI,42.0151,-86.2972
49112,Edwardsburg,MI,41.7913,-86.0263
49113,Galien,MI,41.8198,-86.5035
49115,Harbert,MI,41.8771,-86.6302
49116,Lakeside,MI,41.8485,-86.6694
49117,New Buffalo,MI,41.7927,-86.746
49119,New Troy,MI,41.8744,-86.549
49120,Niles,MI,41.8202,-86.2368
49125,Sawyer,MI,41.8829,-86.5885
49126,Sodus,MI,42.0521,-86.3921
49127,Stevensville,MI,42.022,-86.5119
49128,Three Oaks,MI,41.815,-86.6154
49129,Union Pier,MI,41.8255,-86.6911
49130,Union,MI,41.7827,-85.8529
49201,Jackson,MI,42.2545,-84.3875
49202,Jackson,MI,42.2634,-84.4083
49203,Jackson,MI,42.229,-84.4132
49204,Jackson,MI,42.2459,-84.4013
49220,Addison,MI,42.0036,-84.3122
49221,Adrian,MI,41.9005,-84.0446
49224,Albion,MI,42.2581,-84.7561
49227,Allen,MI,41.957,-84.7677
